date,channel_id,video_id,live_or_on_demand,subscribed_status,country_code,views,comments,likes,dislikes,shares,watch_time_minutes,average_view_duration_seconds,average_view_duration_percentage,annotation_impressions,annotation_clickable_impressions,annotation_clicks,annotation_click_through_rate,annotation_closable_impressions,annotation_closes,annotation_close_rate,card_teaser_impressions,card_teaser_clicks,card_teaser_click_rate,card_impressions,card_clicks,card_click_rate,subscribers_gained,subscribers_lost,videos_added_to_playlists,videos_removed_from_playlists,red_views,red_watch_time_minutes
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,on_demand,not_subscribed,US,4489,385,338,566,378,5094.470294722446,702.3122717076343,0.224557,581,95,26,0.5573603795179166,355,105,0.31735302463658543,299,348,0.8664652765644857,697,107,0.6185225061096778,755,259,6,41,783,5873.380715263446
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,live,not_subscribed,US,3322,11,2,349,261,6640.922993334188,2131.5343496212986,0.588184,601,217,97,0.7057284348876289,69,219,0.4530411917190674,390,442,0.19691245503381782,661,413,0.7417329601417646,973,65,383,347,610,3629.6443336186835
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,live,subscribed,LS,9475,59,373,187,41,5352.175486760247,2122.651309812006,0.257664,261,294,15,0.5813230540773441,128,28,0.20176369499406377,734,181,0.3527729827900694,464,286,0.9047895013455571,736,348,710,80,377,7094.590046670074
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,live,not_subscribed,BA,2244,196,993,310,465,4990.514420855265,1155.4057298616556,0.360291,935,11,11,0.8347973369681195,418,189,0.0645164352229094,789,398,0.017609398545850086,460,435,0.3359652490977666,743,468,184,248,244,7098.913146266823
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,live,subscribed,US,5575,269,256,437,36,9310.123268644371,2803.878834247447,0.264258,606,353,186,0.2354416566107368,320,32,0.7034056707779817,690,455,0.6991134108387879,461,402,0.9934615920340002,383,0,63,70,482,5838.409913642878
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,live,subscribed,BG,5169,198,858,749,37,8994.899258515898,2441.194725644912,0.798799,551,217,55,0.6486099287214329,94,60,0.701178680822214,105,222,0.44138587357704084,82,216,0.14887987886143483,877,65,90,342,828,3321.869976376226
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,live,not_subscribed,FM,717,327,268,38,494,3636.448864667594,906.3687991712585,0.37252,339,491,85,0.7591245461980629,464,25,0.18384583629262508,564,212,0.824874244592913,295,164,0.910374321995661,601,251,502,409,291,9549.43621464039
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,subscribed,US,204,19,482,470,488,1719.6883553417185,543.7052357840454,0.445693,955,440,179,0.6374276918682262,495,101,0.1413316891622911,891,215,0.37630430539565496,380,466,0.48651994635403384,646,334,632,242,969,4881.3298342884655
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,not_subscribed,KM,1667,73,747,11,466,9727.351085274035,1684.7145934107398,0.207363,516,73,187,0.6767726631503278,72,140,0.2570195541352157,917,367,0.3876668848450481,443,266,0.1755621185857904,444,493,348,489,706,5356.908584146609
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,not_subscribed,NG,3691,113,134,57,137,7857.191764447533,2331.677834367933,0.753564,368,423,98,0.7751872169890869,181,100,0.8455372829478305,61,455,0.14172361435455139,755,499,0.5933911502109259,554,395,10,405,932,3162.006898280979
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,live,subscribed,US,5066,11,547,325,207,60.45766757771798,335.27178844928386,0.783919,67,217,173,0.1931529345816163,91,93,0.38669225900968707,909,315,0.7309350589073746,14,231,0.030841126830861265,432,306,565,415,978,2290.802912742771
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,subscribed,BJ,6736,467,234,689,188,764.8737748621326,2716.518279905404,0.820973,736,154,98,0.05371038519267668,58,137,0.0800558537741195,111,145,0.9136062424334466,224,479,0.02016450549691773,871,151,653,158,191,8301.397077716038
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,on_demand,subscribed,US,9917,299,911,875,309,9943.4431248099,663.9027258405218,0.726306,884,359,56,0.10666315419915262,283,27,0.9054612416650106,825,188,0.5782415082313567,997,113,0.3269296741561065,493,442,635,258,720,9581.461713030876
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,live,subscribed,EG,9547,303,1,59,84,3599.6005939620313,844.1100497463234,0.871527,891,6,147,0.7992447384685555,116,92,0.5012620955440443,199,168,0.6189820146568727,666,143,0.63407422085286,716,90,593,260,42,1720.9531547250867
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,on_demand,not_subscribed,BG,3737,494,845,618,347,5693.593301702577,1355.0764456798256,0.642221,50,364,54,0.1762696446327503,120,2,0.31439242086025987,607,410,0.6721763332995354,848,262,0.8768942724065408,750,11,651,408,606,9431.507041030307
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,live,subscribed,US,2899,156,459,523,388,5491.956258380708,1121.8984300273205,0.36047,865,295,161,0.2487535826983034,19,47,0.2878503168706208,652,402,0.06034873232932003,806,264,0.29587667506352944,132,139,690,160,834,9675.06093127064
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,on_demand,not_subscribed,GA,1724,56,811,245,420,7706.949842805827,1711.1123998607522,0.010574,704,175,226,0.1272882202200778,337,79,0.384611401203211,138,99,0.14023991978572548,782,218,0.5191526875424771,308,353,580,71,49,5397.97944594745
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,on_demand,subscribed,QA,7812,430,971,564,344,8687.119441635514,1449.038523116328,0.959891,654,420,193,0.019877673783848637,267,126,0.7051020796489039,289,448,0.4899860185434036,252,28,0.7762613570690403,467,206,713,8,440,103.63002868449378
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,subscribed,US,6563,133,556,111,489,2144.4012988710215,1259.603858850501,0.637551,328,311,98,0.7881392906728846,384,45,0.14726742418774097,462,327,0.07722303995350577,632,277,0.8384047014613134,653,201,459,277,774,9191.955103275724
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,live,subscribed,US,6643,45,401,212,306,8182.488177984238,1284.808715844459,0.837703,568,446,104,0.47008660648177925,225,59,0.18571402228252043,983,419,0.6255878177901828,427,396,0.9208695101038833,390,380,825,81,604,3892.4068412355837
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,live,subscribed,MW,5956,479,978,433,384,9212.05536855174,2436.1229141671606,0.311962,410,221,61,0.26075864222851686,412,184,0.34666130277224017,701,12,0.4261164675756852,293,171,0.7601421132705655,406,274,359,10,15,941.9325020834979
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,live,subscribed,MT,6270,217,259,910,384,8070.19414811107,901.4913566205129,0.549409,147,170,71,0.628700640190281,379,184,0.235182141606747,82,10,0.4819291809021332,543,144,0.6104494247113664,505,241,27,64,164,8884.512551619333
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,on_demand,subscribed,KN,9165,323,795,186,228,9876.382351290584,2783.9305021141836,0.670846,841,250,53,0.6085045833409808,478,202,0.4597453411611102,105,168,0.4453072120006356,426,209,0.35746949821644225,761,64,623,436,197,8280.577630739912
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,live,not_subscribed,RU,744,51,895,668,133,3487.2379570874614,2157.4284457700232,0.432583,526,467,68,0.17431502704261392,196,165,0.5531006656669271,278,107,0.35673162362436595,599,152,0.04535797829752186,44,4,770,59,971,882.0436121496277
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,on_demand,not_subscribed,GH,9615,96,275,208,132,4984.325658240237,1950.474050287716,0.048589,932,459,10,0.5590999336105004,90,243,0.6953713965946481,794,364,0.9183544033250394,998,33,0.7321850973262298,387,492,920,234,499,8692.446175585092
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,live,not_subscribed,SI,4601,426,502,38,343,6621.027024384992,631.6876918595535,0.954511,89,341,88,0.6333431513923117,451,41,0.8600879470305355,194,495,0.5574509546127676,399,357,0.17166017340536865,535,349,186,468,622,2987.0463718636074
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,subscribed,US,819,232,653,420,416,482.75055356667207,1946.3626333149507,0.132737,868,372,69,0.6392290449441244,283,127,0.09553518714013276,344,380,0.5876384620980339,587,6,0.009293993317405769,315,173,961,214,61,2038.720874374812
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,on_demand,subscribed,BR,6593,56,6,629,470,1038.5858765766077,2475.8793258709593,0.960165,240,159,184,0.5977745536744219,195,194,0.26129095168252203,256,135,0.9513273494598271,699,27,0.2045821784909223,464,183,837,273,129,8374.998956661122
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,not_subscribed,US,6513,65,999,361,57,366.61945363741563,2169.7782429582207,0.337581,74,256,54,0.12522535552343816,211,68,0.540265443698111,683,342,0.27849561752068686,422,299,0.23300169358975975,25,0,919,18,16,1532.0006695084144
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,on_demand,not_subscribed,US,6308,399,759,788,400,6204.114931051365,1663.4177668340003,0.726231,118,286,237,0.9628534014244229,26,139,0.04478973038308942,727,273,0.0003666424484326525,822,468,0.6337415633300163,790,256,626,134,384,4219.1097106181005
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,on_demand,not_subscribed,US,3069,147,10,228,474,8954.16899992921,1515.7993324530162,0.860849,995,112,168,0.046791349744574995,440,173,0.41769291506121053,417,85,0.9866326602530513,912,198,0.8335862035029459,198,108,117,485,524,3518.0925199031553
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,on_demand,not_subscribed,TO,1384,7,137,921,8,2825.8175488354477,1540.0137970616565,0.939666,203,190,26,0.2055707214918131,356,135,0.714542677527331,62,27,0.44499325784773236,224,323,0.6775141773385452,179,156,327,453,200,5615.718412571592
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,not_subscribed,QA,4661,454,698,45,108,937.8686033062245,2909.43173362519,0.722147,450,327,243,0.6788931590073616,68,218,0.7071678513430645,672,199,0.48680092395050967,855,75,0.9741598197188139,711,148,844,321,877,3632.457161768896
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,live,subscribed,US,9750,0,943,127,455,2610.991822722776,1175.0495513677151,0.554552,457,23,50,0.9999998028164019,389,198,0.1363073832149082,611,229,0.4021705622782593,323,33,0.6476569599030723,972,106,495,134,351,8368.913784654751
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,on_demand,subscribed,CY,2064,83,244,28,110,6125.365860903884,1009.2442363072813,0.292262,84,329,40,0.9868140268955969,351,121,0.6845905675744253,502,113,0.15073298877052232,251,220,0.8341888039357342,698,162,337,411,421,3337.58069209541
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,not_subscribed,US,8765,277,281,942,235,3924.5784978869824,761.4553293999154,0.7151,744,107,182,0.2998419641808584,330,55,0.4785081845908865,62,38,0.6253453042189329,649,49,0.4643340665853498,802,197,33,400,84,9031.010262496859
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,not_subscribed,US,7238,312,261,563,427,4987.476026124437,2271.1713229610004,0.957665,5,20,133,0.27324013512479206,471,241,0.9415385246318199,767,130,0.140974363093626,298,481,0.9967218474622589,350,249,376,257,121,9900.477517470881
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,on_demand,not_subscribed,US,2979,96,464,981,193,5205.9089220594815,2899.9356399245944,0.110423,664,47,174,0.8919704558587452,350,228,0.9010479227692744,397,311,0.8895557924382842,635,25,0.5475838784697962,318,142,14,474,386,5069.56791293578
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,on_demand,subscribed,US,4526,428,986,505,376,7509.521132408386,1841.083462423078,0.658846,515,374,56,0.7603236953829562,116,27,0.7913572195276468,131,100,0.4695624454728159,148,499,0.7365109007294349,163,99,833,86,425,776.4039858660399
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,subscribed,ZW,9119,107,8,829,68,7248.600119789694,735.8750805130879,0.413872,415,197,181,0.8507704716739348,328,185,0.9843768287370248,751,405,0.49768801075559144,706,105,0.4300459279595328,147,479,557,221,510,5018.67361541159
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,on_demand,subscribed,MN,5257,118,911,673,448,5238.458408796938,1021.6350158890064,0.913963,314,284,174,0.4537867134172694,372,55,0.7212694211330503,170,319,0.1713196234815587,892,334,0.5986376254649866,157,122,799,445,713,3585.3305812849235
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,live,not_subscribed,US,7334,435,540,986,495,5437.101599918429,2781.011344320355,0.002554,426,40,45,0.043195504623467995,92,249,0.3871485674954309,884,217,0.31580610495300576,797,124,0.8436827997765847,624,151,110,17,885,3757.943675484582
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,live,subscribed,US,7088,452,91,199,348,8356.829616961983,2801.268077935891,0.86549,484,279,191,0.6083171807776268,150,182,0.8779713016146611,767,469,0.8398486871752465,88,492,0.8304909485236154,514,225,859,460,440,5845.483674313461
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,on_demand,subscribed,US,5998,449,361,533,307,8101.671398631009,1810.9620721542324,0.201249,264,199,77,0.534398378456738,40,201,0.041635674601062767,145,239,0.6953818599888095,53,350,0.33837250461034984,116,447,959,238,657,8171.529463960739
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,on_demand,subscribed,TH,7329,392,374,800,473,188.38690500098343,1494.429456667957,0.151362,763,45,83,0.024605804596105174,333,101,0.9477171144071279,414,410,0.9720020963281136,512,150,0.7929171965624703,31,144,634,195,918,1503.4966825216245
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,not_subscribed,NZ,2031,2,943,993,483,1103.9382717239864,771.8058803155774,0.059692,457,315,48,0.5275368953589845,57,140,0.8342870173704322,203,442,0.968213297628461,510,76,0.7328515619833005,72,318,929,189,987,1082.8422988316422
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,live,not_subscribed,US,7551,194,543,0,397,5457.684206049709,2081.153000300711,0.660354,954,108,36,0.03937677712986365,420,250,0.11619410828456722,899,343,0.3930678371162122,530,162,0.4013062397728202,509,70,273,204,13,5684.959991706682
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,subscribed,BF,1690,264,279,154,467,2869.6658726575965,1315.62141196752,0.524458,169,350,75,0.09521973361921132,290,139,0.891708912601405,140,431,0.4281498994229749,740,183,0.5278103638272752,562,226,167,403,765,579.9152631838522
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,on_demand,subscribed,UG,3911,256,709,19,38,5535.864574405256,142.65687083799781,0.047091,140,7,42,0.6513174219164496,357,93,0.6158367200005181,703,407,0.17256690292132015,579,20,0.6820054645867029,99,36,31,25,223,1776.505904419189
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,subscribed,US,469,141,816,594,456,2355.389114430072,1257.7831589684617,0.926134,496,147,239,0.1653392814881135,417,154,0.49667344649831247,290,241,0.09614135592980066,403,238,0.826210385863062,400,461,745,260,227,9477.222877983451
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,live,not_subscribed,US,8506,32,506,701,50,3207.5626183661843,1497.5457406361254,0.692832,451,182,20,0.2237798875028001,51,56,0.8374905557975555,418,225,0.46211568883682597,317,137,0.7637508477144758,159,91,850,387,312,4222.881530300786
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,not_subscribed,US,8245,131,342,418,312,8307.537562315638,2563.5970798838816,0.881558,115,128,58,0.510132336676132,280,0,0.6159567624098568,439,307,0.38971072697170894,667,488,0.8988161342627258,252,323,236,24,553,6570.912771327892
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,live,subscribed,US,9418,441,603,535,451,3256.8799632409273,1715.95142083274,0.717105,357,339,34,0.9095775826700507,151,73,0.3297994547941604,423,67,0.628336962575609,746,115,0.9743030060200282,525,334,598,281,508,4300.605533846734
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,live,not_subscribed,US,162,354,778,559,212,3155.020772792716,1744.0671228608444,0.721915,503,209,80,0.8440291843117963,230,124,0.043106667503058915,781,159,0.03519309339696053,684,99,0.20884188407603532,365,396,225,351,542,3332.3773374891484
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,on_demand,subscribed,US,8936,390,694,918,14,9483.775062270623,2354.1406396000375,0.263832,585,355,21,0.8186931448919422,120,75,0.8173149185317349,141,239,0.7940048079004877,331,85,0.543750353143351,537,143,955,324,664,9720.569112483337
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,on_demand,not_subscribed,US,8258,325,42,35,363,7884.968657435132,2238.9135682328806,0.126159,37,469,84,0.9145904546807219,251,29,0.1039722052531421,363,138,0.18292792916218759,974,244,0.5402147873254205,367,433,968,401,958,466.65881960210595
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,subscribed,US,9203,491,903,277,470,9641.192557485138,1609.187386101206,0.979446,901,94,100,0.9415001605529182,185,241,0.03335751237778417,87,193,0.5409514878057551,851,316,0.9208704785424436,717,124,496,457,307,903.2066462862254
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,on_demand,subscribed,HN,5044,500,728,769,144,3133.6440973575973,2285.226102863922,0.655842,309,43,74,0.3224213010993239,244,219,0.19549026534013159,125,316,0.5492967332266259,933,89,0.37957678445372467,230,268,520,116,18,7098.589735649463
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,live,not_subscribed,US,6295,275,222,628,193,4397.9375836187255,2279.3462765636514,0.143118,108,484,52,0.08599049012674176,360,205,0.9037394129905603,540,417,0.5348071477800748,566,324,0.2521012130403818,395,326,881,62,544,9407.829543289297
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,live,subscribed,CU,271,324,193,633,433,4359.786278798555,681.2778756379724,0.944576,499,107,100,0.7025330141381597,197,17,0.09157483253205534,157,436,0.7798386327823011,682,422,0.2984267142427005,48,245,820,16,840,527.7825056965369
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,subscribed,KW,250,143,46,753,136,962.594482240916,749.8303806457471,0.690599,940,62,20,0.16315911530559457,247,61,0.13334525310654888,408,282,0.12428573038731805,980,326,0.027774008044856746,430,204,507,104,863,2177.6470136479707
