date,channel_id,video_id,live_or_on_demand,subscribed_status,country_code,province_code,views,watch_time_minutes,average_view_duration_seconds,average_view_duration_percentage,annotation_click_through_rate,annotation_close_rate,annotation_impressions,annotation_clickable_impressions,annotation_closable_impressions,annotation_clicks,annotation_closes,card_click_rate,card_teaser_click_rate,card_impressions,card_teaser_impressions,card_clicks,card_teaser_clicks,red_views,red_watch_time_minutes
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,subscribed,US,US-NJ,7179,127.237722,447.853945,0.638321,0.644828,0.153794,144,94,477,561,381,0.621474,0.040792,333,341,407,777,591,833.453753
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,live,not_subscribed,US,US-AS,6025,370.687357,169.83774,0.704446,0.02672,0.444325,689,423,762,534,732,0.958104,0.641445,447,859,28,540,124,472.67524
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,subscribed,US,US-AR,8984,328.574179,108.080437,0.709727,0.647753,0.385413,403,242,658,552,862,0.17379,0.545334,914,727,84,174,411,763.504821
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,on_demand,subscribed,US,US-KS,6431,660.725956,790.325045,0.431172,0.838841,0.893285,438,724,513,932,745,0.380784,0.935443,417,360,512,564,764,389.982886
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,subscribed,US,US-NJ,1000,960.696005,339.789366,0.02841,0.174588,0.863534,974,15,634,800,392,0.230611,0.391189,787,981,125,95,751,160.326274
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,not_subscribed,US,US-MN,5448,433.05291,132.814747,0.421085,0.695731,0.916787,141,644,6,97,461,0.091486,0.395226,773,977,589,199,129,205.470615
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,subscribed,US,US-OK,8286,706.799217,691.507707,0.078857,0.823365,0.442802,678,305,784,354,255,0.827434,0.943371,674,68,495,838,992,851.995361
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,live,not_subscribed,US,US-ME,2947,991.040129,775.245849,0.609738,0.37437,0.643213,566,404,760,427,615,0.869329,0.848741,816,989,556,447,980,770.041911
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,not_subscribed,US,US-CO,5028,961.611091,122.916172,0.288213,0.296072,0.716789,338,45,406,292,275,0.228939,0.089614,897,261,182,502,585,437.410383
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,live,not_subscribed,US,US-AL,2398,608.940069,355.256045,0.068311,0.098408,0.432512,331,459,144,467,494,0.507739,0.15095,681,645,80,573,551,487.91982
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,subscribed,US,US-MN,4667,592.436106,854.259464,0.649598,0.362548,0.970437,741,402,873,506,138,0.181898,0.34906,934,775,727,748,993,941.135731
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,live,not_subscribed,US,US-MH,5242,23.773959,237.426695,0.392867,0.270125,0.630429,533,157,550,108,384,0.319967,0.966906,847,635,285,778,906,897.006614
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,live,subscribed,US,US-WA,3528,694.48512,558.526339,0.013229,0.513202,0.459497,299,438,122,919,615,0.211782,0.229731,649,225,324,57,566,366.766741
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,live,not_subscribed,US,US-VT,3046,195.217914,670.234056,0.137269,0.892434,0.47374,622,408,797,211,853,0.491501,0.155175,245,129,318,827,330,692.272409
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,live,subscribed,US,US-NH,4486,471.18796,997.087706,0.710188,0.958968,0.392163,302,511,239,744,359,0.215205,0.130836,168,327,483,568,171,723.061778
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,live,not_subscribed,US,US-IN,758,159.13418,791.126032,0.119623,0.073431,0.189888,837,353,891,425,824,0.675059,0.964851,547,695,483,173,688,3.033227
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,live,subscribed,US,US-VI,1937,540.678466,735.460258,0.282433,0.446289,0.275486,154,907,790,494,403,0.375659,0.313602,860,707,39,942,153,995.198301
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,on_demand,not_subscribed,US,US-MA,5637,827.625807,255.715852,0.078847,0.469289,0.948061,874,740,338,621,280,0.898938,0.677513,327,835,564,114,381,622.046938
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,live,not_subscribed,US,US-IA,9566,676.750893,811.620143,0.732373,0.080058,0.88341,52,468,514,437,902,0.767633,0.530095,482,778,607,949,139,872.7044
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,live,subscribed,US,US-AZ,1302,256.871124,309.36173,0.49328,0.465593,0.086465,760,553,579,402,90,0.510249,0.956383,468,401,419,587,842,652.938535
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,subscribed,US,US-CA,5194,410.223647,92.328574,0.108112,0.83854,0.279791,581,632,991,517,259,0.703864,0.352971,285,999,859,952,868,894.035025
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,subscribed,US,US-DC,5411,595.706946,156.333885,0.786632,0.638652,0.252506,735,454,373,451,128,0.955859,0.458757,431,771,565,895,74,825.521923
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,live,subscribed,US,US-VA,7960,208.55361,489.743291,0.232106,0.665317,0.470737,217,115,478,839,946,0.750922,0.392091,276,383,652,630,729,931.105013
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,on_demand,subscribed,US,US-UT,6952,971.294526,574.442579,0.198824,0.254773,0.490715,606,870,431,890,572,0.987723,0.058296,314,942,346,436,4,195.299158
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,on_demand,not_subscribed,US,US-OK,3689,691.668624,766.097971,0.270063,0.894995,0.237522,315,977,583,207,811,0.768082,0.468199,905,318,30,274,715,389.09818
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,live,subscribed,US,US-LA,6194,270.683801,601.214163,0.305718,0.838154,0.123396,816,68,312,958,596,0.59951,0.301727,364,341,709,119,444,373.272129
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,subscribed,US,US-TN,4742,444.661082,660.036079,0.828808,0.014245,0.733986,947,360,608,759,817,0.977796,0.379442,962,152,624,134,389,709.942927
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,live,subscribed,US,US-MN,8671,391.411397,8.282156,0.986609,0.481218,0.444358,802,788,714,495,345,0.881683,0.306016,769,580,310,982,775,255.488241
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,subscribed,US,US-UT,503,414.547026,649.161377,0.910438,0.089079,0.418136,135,682,135,875,156,0.295464,0.056955,741,530,103,66,413,350.827263
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,subscribed,US,US-TX,9194,367.573372,790.654426,0.852409,0.448374,0.03314,838,1,551,466,381,0.378025,0.646098,498,600,904,960,701,363.712396
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,not_subscribed,US,US-MT,4713,25.614039,723.521059,0.33607,0.708645,0.122562,490,71,411,289,331,0.101178,0.835449,626,319,536,919,747,298.449221
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,subscribed,US,US-TX,3169,715.509593,441.689125,0.975434,0.006796,0.81805,379,861,706,487,944,0.627037,0.747159,385,713,747,328,18,527.388956
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,on_demand,subscribed,US,US-CT,2048,586.805666,108.563679,0.220223,0.095837,0.717958,332,882,710,940,119,0.829427,0.894433,745,410,727,231,211,944.566526
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,live,not_subscribed,US,US-MH,2921,43.4512,455.734238,0.359293,0.748329,0.057261,394,712,623,531,281,0.294383,0.980944,464,162,519,89,340,226.289365
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,on_demand,not_subscribed,US,US-MP,3314,493.133012,867.789225,0.136038,0.347412,0.891472,351,341,10,439,972,0.910983,0.286774,182,442,546,58,780,794.312755
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,not_subscribed,US,US-SD,9592,785.62464,174.14044,0.799536,0.094504,0.307606,559,245,935,738,107,0.608189,0.790515,196,56,756,384,716,742.770423
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,not_subscribed,US,US-SC,1823,421.940893,128.469851,0.914706,0.008731,0.754887,486,159,925,809,485,0.562568,0.43279,174,11,180,401,407,816.223031
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,live,subscribed,US,US-VT,5107,568.795166,289.736013,0.492661,0.346592,0.324295,468,182,735,880,380,0.387729,0.334362,825,297,971,606,621,509.640719
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,not_subscribed,US,US-KS,9829,937.170028,599.640549,0.030539,0.60721,0.572114,756,294,560,643,596,0.405663,0.160225,820,265,372,360,74,415.13317
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,not_subscribed,US,US-NH,2951,715.939601,388.329368,0.604072,0.650499,0.815515,974,368,875,881,495,0.814876,0.123526,643,474,303,850,918,655.291005
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,on_demand,not_subscribed,US,US-AR,5549,808.624706,364.745479,0.949143,0.221667,0.474216,528,736,156,206,979,0.858279,0.099284,95,245,569,799,10,258.71046
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,live,subscribed,US,US-AR,2586,426.400394,27.061202,0.420264,0.517675,0.599213,93,491,396,95,978,0.393026,0.075838,887,910,684,809,439,180.024909
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,on_demand,not_subscribed,US,US-NV,5919,583.557795,89.641923,0.036747,0.682629,0.886791,707,771,548,404,573,0.383871,0.588409,693,894,521,846,747,567.68366
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,on_demand,not_subscribed,US,US-AK,788,922.55341,6.343472,0.008266,0.052006,0.645282,954,431,967,559,720,0.833257,0.469187,874,166,874,768,83,102.479918
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,on_demand,not_subscribed,US,US-PA,4446,553.872446,258.260548,0.90121,0.952273,0.840841,654,130,713,646,976,0.374599,0.739877,2,179,166,838,980,462.568442
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,live,subscribed,US,US-OH,2354,888.351457,277.597112,0.97701,0.879114,0.649898,313,307,140,128,529,0.857026,0.305363,211,994,685,96,941,360.534937
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,not_subscribed,US,US-AR,8100,910.590103,710.063621,0.345261,0.750472,0.399298,995,489,705,911,578,0.310474,0.126615,945,837,797,394,345,775.69122
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,not_subscribed,US,US-VI,5195,376.495805,875.471255,0.158494,0.42006,0.331335,36,800,32,867,803,0.285821,0.476073,655,404,846,300,148,199.14202
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,subscribed,US,US-PA,2415,190.654866,178.084896,0.14986,0.564602,0.543247,264,841,912,451,88,0.336851,0.990762,938,150,143,867,295,946.606715
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,subscribed,US,US-WI,6828,776.594758,450.252958,0.132416,0.578526,0.401887,129,358,97,769,31,0.272342,0.176509,858,677,700,960,206,152.56671
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,live,not_subscribed,US,US-DE,6154,236.633397,876.144416,0.799863,0.127485,0.689821,943,726,504,676,756,0.417713,0.164017,962,174,685,434,499,658.175528
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,subscribed,US,US-VA,8803,27.460085,920.57891,0.938971,0.064102,0.698305,941,937,725,740,664,0.135108,0.850656,798,867,100,154,187,515.541374
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,subscribed,US,US-MH,3006,981.301192,36.605478,0.501066,0.021738,0.812866,716,323,797,491,431,0.29567,0.032773,635,796,451,501,441,49.251009
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,not_subscribed,US,US-AS,6526,44.35772,249.573488,0.035279,0.672724,0.692874,702,678,16,793,455,0.53268,0.460925,448,6,52,640,851,551.074366
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,not_subscribed,US,US-IN,8937,230.315411,759.630954,0.896042,0.515387,0.375709,244,48,69,933,723,0.35824,0.900071,800,938,630,759,729,798.985798
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,subscribed,US,US-VA,5803,174.09321,16.399001,0.813809,0.193498,0.475907,917,526,573,383,675,0.659126,0.373409,640,904,166,775,84,187.255871
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,live,not_subscribed,US,US-NE,3139,484.477966,610.473332,0.01558,0.67648,0.243418,568,149,931,407,700,0.729584,0.336409,913,743,912,237,830,709.223111
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,live,subscribed,US,US-GU,1995,258.140621,685.58072,0.600727,0.591968,0.188511,755,291,640,889,624,0.969607,0.270917,739,643,657,621,668,179.485573
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,not_subscribed,US,US-NY,3790,788.841895,11.255595,0.123574,0.953989,0.521657,983,983,103,960,690,0.138282,0.520261,470,584,728,214,990,946.168911
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,live,not_subscribed,US,US-HI,3343,758.188858,604.085761,0.139785,0.310414,0.791668,214,791,199,833,936,0.7209,0.341496,650,99,913,237,253,172.100107
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,live,subscribed,US,US-DC,3361,959.564845,62.457547,0.228515,0.720187,0.816092,464,827,617,167,527,0.036541,0.958503,601,875,739,221,999,891.66762
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,on_demand,subscribed,US,US-HI,4071,716.563777,855.278685,0.272912,0.743538,0.059024,87,989,587,22,783,0.087548,0.824314,127,713,393,705,747,623.30136
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,live,not_subscribed,US,US-ME,1727,681.447897,504.589195,0.133499,0.634589,0.896205,951,198,668,401,763,0.629323,0.042488,330,859,123,952,850,505.57794
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,live,not_subscribed,US,US-UT,3788,580.989599,890.258292,0.262161,0.238091,0.979406,393,127,792,772,265,0.840015,0.243031,473,956,207,143,77,160.250151
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,live,not_subscribed,US,US-FM,1473,741.405569,385.517867,0.022062,0.676553,0.581265,95,598,927,69,678,0.045684,0.287172,542,785,478,334,667,549.339867
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,on_demand,not_subscribed,US,US-PA,1977,876.196986,550.106379,0.058642,0.730307,0.845516,717,881,567,635,839,0.607821,0.126023,906,784,111,953,403,86.245111
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,subscribed,US,US-UT,4641,487.229201,845.887514,0.938752,0.836129,0.899256,979,623,665,199,513,0.366564,0.928237,69,564,686,588,873,220.596208
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,not_subscribed,US,US-GU,5654,794.675753,683.33613,0.694303,0.39615,0.03446,632,245,298,468,421,0.081702,0.992263,449,403,306,75,834,568.104664
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,not_subscribed,US,US-IA,2137,20.196447,560.240165,0.563179,0.892627,0.68074,215,247,100,209,231,0.689712,0.707189,483,911,480,273,23,681.788294
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,subscribed,US,US-ID,4217,33.691199,806.654738,0.580627,0.226381,0.441886,375,854,881,91,701,0.551148,0.102494,853,541,271,473,717,125.3026
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,live,subscribed,US,US-WA,4330,916.173087,313.21521,0.633583,0.042694,0.886866,904,232,417,79,38,0.227908,0.168935,230,287,232,442,687,284.803111
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,live,not_subscribed,US,US-CA,7534,545.425645,87.415373,0.57211,0.764236,0.545115,936,281,812,419,261,0.587131,0.449796,139,272,803,277,132,583.075295
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,live,subscribed,US,US-CO,7858,703.784272,60.254108,0.527338,0.778026,0.686833,630,609,735,147,130,0.455979,0.937815,391,333,464,266,346,292.167163
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,subscribed,US,US-AZ,4675,362.690281,808.47133,0.839343,0.134258,0.924029,942,621,572,258,398,0.601529,0.954332,404,574,318,220,443,816.091273
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,subscribed,US,US-MI,7558,772.639725,18.789672,0.899831,0.503928,0.747496,904,861,144,847,352,0.413691,0.912695,554,532,673,670,870,327.951476
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,live,not_subscribed,US,US-KS,4639,314.423606,402.534963,0.551431,0.209619,0.363657,382,62,706,574,349,0.294387,0.319827,696,918,882,846,236,524.856302
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,live,not_subscribed,US,US-MA,3903,384.098771,826.419749,0.764266,0.887978,0.634732,815,776,172,101,407,0.454695,0.08298,91,46,615,597,528,752.869616
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,live,not_subscribed,US,US-MD,7720,449.73861,171.741206,0.413828,0.599158,0.935715,207,812,146,572,256,0.788847,0.039087,718,533,735,252,398,713.409447
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,live,subscribed,US,US-NH,6265,227.225902,406.234523,0.55708,0.57644,0.944299,548,775,392,0,182,0.142917,0.980553,485,754,777,289,381,7.795855
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,live,not_subscribed,US,US-VT,7049,654.250932,851.132482,0.028498,0.809953,0.011601,119,595,798,512,167,0.601135,0.72619,318,719,430,679,965,417.147942
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,not_subscribed,US,US-FM,9657,510.620595,942.351302,0.92557,0.927567,0.499963,265,96,706,311,425,0.123241,0.35408,59,502,255,539,432,384.14743
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,live,subscribed,US,US-HI,3118,868.971348,65.847193,0.743042,0.316485,0.040156,151,169,368,86,590,0.892811,0.813026,341,99,525,882,723,455.518893
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,live,not_subscribed,US,US-WA,4119,195.391837,821.401863,0.017146,0.01764,0.871123,615,212,1,713,29,0.857537,0.161349,118,251,757,107,158,698.776506
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,on_demand,subscribed,US,US-RI,7392,56.357364,578.056725,0.562122,0.996217,0.035713,130,929,256,377,83,0.670009,0.517014,905,988,59,553,226,438.527798
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,live,subscribed,US,US-FL,2664,420.93422,668.94292,0.250788,0.436048,0.020836,858,906,638,37,70,0.546327,0.311914,96,831,804,208,169,589.837251
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,live,not_subscribed,US,US-RI,7088,391.269786,160.092505,0.64574,0.61549,0.828007,311,573,768,588,192,0.722081,0.911372,452,468,352,482,787,237.850705
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,live,not_subscribed,US,US-CT,9992,127.472277,506.870414,0.356953,0.56133,0.097351,445,865,993,928,142,0.409654,0.750135,302,993,107,828,161,602.401817
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,subscribed,US,US-SC,4791,141.177139,328.057977,0.014466,0.944601,0.45678,662,849,695,127,949,0.276808,0.170207,927,226,888,659,409,354.664013
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,not_subscribed,US,US-IN,6297,423.520232,171.719816,0.939535,0.88871,0.607432,778,235,989,793,216,0.07055,0.039704,384,365,352,357,933,250.534467
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,subscribed,US,US-ME,6054,414.23793,21.051229,0.948502,0.220867,0.233913,673,717,810,267,705,0.02996,0.658271,529,944,481,481,646,326.99152
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,on_demand,subscribed,US,US-PW,3803,969.82691,244.295413,0.447004,0.149003,0.19735,861,208,848,961,459,0.266742,0.515178,876,889,219,731,931,923.100773
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,subscribed,US,US-NY,2807,693.038457,566.356001,0.656085,0.127996,0.164269,940,626,327,609,744,0.175616,0.741206,965,688,760,789,883,140.572656
