date,channel_id,video_id,live_or_on_demand,subscribed_status,country_code,traffic_source_type,traffic_source_detail,views,watch_time_minutes,average_view_duration_seconds,average_view_duration_percentage,red_views,red_watch_time_minutes
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,not_subscribed,FR,5,search,7753,137.77,364.45,0.72795,311,14.8
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,not_subscribed,RU,6,direct,1705,43.15,70.1,0.008012,1560,31.97
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,live,subscribed,BR,2,direct,5299,81.01,411.23,0.448533,1610,9.76
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,not_subscribed,IN,2,unknown,7852,187.74,332.82,0.719682,5728,153.9
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,live,subscribed,RU,9,referral,6691,275.68,570.16,0.51474,5608,247.25
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,live,not_subscribed,GB,4,direct,4694,156.97,2.64,0.984143,2688,21.42
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,live,subscribed,CA,6,direct,7750,298.28,163.79,0.142705,6181,187.1
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,not_subscribed,CN,6,unknown,9369,41.12,303.48,0.631563,2785,15.06
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,on_demand,not_subscribed,US,1,direct,7174,111.17,9.12,0.269842,878,59.74
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,on_demand,not_subscribed,AU,7,unknown,4864,179.59,84.41,0.612555,3161,145.11
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,live,subscribed,US,3,search,4223,297.56,486.31,0.909507,1270,256.04
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,subscribed,ZZ,7,referral,2325,212.43,391.82,0.627617,1346,205.35
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,live,not_subscribed,FR,3,direct,8184,212.75,304.12,0.524982,6739,12.59
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,live,subscribed,ZZ,3,unknown,575,155.92,402.89,0.187805,33,27.41
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,live,not_subscribed,GB,9,unknown,6121,164.25,352.25,0.715982,3640,163.42
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,subscribed,AU,6,direct,5497,183.63,118.04,0.722236,968,103.48
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,on_demand,not_subscribed,BR,1,referral,7100,130.07,334.96,0.288393,3964,84.69
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,live,not_subscribed,RU,8,referral,6869,8.52,380.1,0.419419,827,8.22
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,not_subscribed,RU,1,unknown,6959,283.17,195.85,0.541887,5134,191.64
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,live,not_subscribed,GB,6,direct,1248,132.07,136.39,0.213534,964,58.19
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,live,subscribed,AU,6,referral,3467,208.95,547.67,0.210741,865,49.51
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,subscribed,BR,1,direct,726,299.33,156.67,0.576976,671,164.59
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,live,not_subscribed,RU,8,referral,1505,168.15,50.92,0.251766,1422,70.7
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,on_demand,not_subscribed,US,9,referral,2566,172.29,126.9,0.731345,429,137.31
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,live,not_subscribed,ZZ,2,search,2096,171.1,542.91,0.831446,522,25.42
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,live,not_subscribed,AU,9,direct,3776,255.75,544.45,0.493158,75,231.13
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,live,subscribed,IN,2,unknown,845,72.72,574.2,0.3468,512,65.6
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,on_demand,not_subscribed,CN,5,referral,4703,11.5,334.92,0.323872,3208,10.3
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,not_subscribed,IN,6,referral,9775,119.53,484.71,0.779676,1343,4.43
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,subscribed,ZA,2,referral,9338,4.86,594.22,0.811442,9158,2.23
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,live,not_subscribed,US,3,unknown,4875,263.82,134.86,0.923839,2096,10.88
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,live,not_subscribed,US,2,referral,5308,163.08,221.32,0.194163,4115,151.98
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,on_demand,subscribed,AU,4,referral,5012,165.07,234.05,0.067937,3449,42.25
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,on_demand,not_subscribed,AU,4,direct,1021,87.73,592.13,0.698591,613,48.63
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,live,subscribed,FR,9,unknown,7310,182.47,551.54,0.553948,4091,108.18
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,subscribed,FR,6,direct,3123,289.7,321.28,0.056269,2291,270.02
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,subscribed,BR,7,referral,104,98.19,493.97,0.767143,51,52.9
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,not_subscribed,CA,8,search,8292,41.04,508.88,0.96211,4902,29.36
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,live,not_subscribed,ZA,1,unknown,7125,279.63,204.78,0.592599,5457,10.53
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,not_subscribed,AU,7,unknown,4544,168.21,44.75,0.202213,805,38.63
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,live,not_subscribed,CA,7,referral,5741,51.04,152.98,0.829872,289,19.56
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,not_subscribed,IN,4,unknown,5254,60.58,344.92,0.98021,1892,4.82
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,not_subscribed,FR,3,referral,2144,77.91,148.09,0.400329,2040,50.21
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,subscribed,GB,9,unknown,6599,178.48,571.39,0.136122,337,163.98
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,not_subscribed,GB,1,search,1474,1.78,363.06,0.675656,1388,1.6
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,on_demand,subscribed,CN,6,referral,909,225.3,331.68,0.59945,881,195.83
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,live,subscribed,US,5,referral,3707,114.74,394.7,0.592029,2864,50.06
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,not_subscribed,ZZ,8,direct,6243,282.18,172.86,0.033698,4638,34.22
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,on_demand,not_subscribed,CN,6,unknown,1071,181.21,426.94,0.840078,34,129.75
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,on_demand,not_subscribed,ZZ,8,unknown,4534,189.75,272.15,0.180815,1310,145.2
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,live,subscribed,CA,2,unknown,3572,44.99,592.62,0.318137,1909,31.85
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,not_subscribed,CA,7,search,5014,0.71,434.03,0.301994,990,0.41
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,live,not_subscribed,IN,7,search,6853,202.02,373.23,0.798064,5966,72.15
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,live,not_subscribed,FR,7,search,4220,28.69,452.73,0.216093,2503,14.27
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,not_subscribed,BR,2,search,1564,270.18,498.4,0.03354,379,148.61
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,live,subscribed,FR,1,unknown,9121,166.29,206.68,0.088493,2078,68.65
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,live,not_subscribed,BR,4,referral,6159,52.36,242.35,0.853218,1508,14.43
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,on_demand,not_subscribed,ZZ,7,search,5993,252.18,199.3,0.283076,2297,163.29
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,live,subscribed,ZZ,9,search,5307,179.89,14.62,0.701246,1908,144.47
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,on_demand,not_subscribed,CN,5,search,5461,234.5,528.48,0.744901,258,124.43
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,not_subscribed,RU,8,unknown,6095,227.02,68.34,0.953773,2510,117.92
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,on_demand,subscribed,AU,2,search,6483,6.91,153.38,0.35283,2071,1.44
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,subscribed,IN,5,referral,613,174.45,537.95,0.407463,568,163.66
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,live,subscribed,RU,9,unknown,5341,206.94,429.54,0.395299,616,87.4
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,live,subscribed,CA,8,referral,2342,171.74,162.27,0.46369,1293,71.18
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,subscribed,BR,2,direct,2347,144.37,422.95,0.879567,101,116.68
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,not_subscribed,AU,5,unknown,9680,188.71,498.1,0.917236,8234,160.8
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,subscribed,CN,9,referral,2997,284.87,538.44,0.598118,2927,52.68
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,live,not_subscribed,ZZ,5,referral,3450,199.11,84.07,0.23692,2983,72.07
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,not_subscribed,ZZ,3,direct,148,191.76,339.79,0.100845,112,10.04
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,subscribed,AU,9,search,6973,279.07,569.43,0.942176,4697,65.93
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,live,not_subscribed,FR,9,direct,380,134.18,118.38,0.940943,22,39.2
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,subscribed,CN,8,unknown,8557,158.49,46.41,0.268939,1429,153.93
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,live,subscribed,US,2,search,963,122.19,599.45,0.148075,91,7.14
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,subscribed,IN,4,unknown,6678,288.16,204.97,0.575386,334,124.8
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,on_demand,subscribed,GB,9,referral,8683,150.49,585.32,0.325257,7930,56.87
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,live,subscribed,FR,2,referral,3287,25.52,347.84,0.094032,2141,23.9
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,on_demand,subscribed,AU,8,direct,2701,262.53,308.6,0.514395,1318,12.01
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,live,subscribed,AU,8,search,1225,144.32,334.23,0.870845,648,139.47
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,subscribed,FR,2,referral,3298,116.41,85.44,0.286591,3203,5.43
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,live,not_subscribed,CA,8,referral,8416,63.95,510.59,0.431044,7596,2.39
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,on_demand,not_subscribed,GB,8,referral,7692,249.57,16.76,0.432064,1091,231.41
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,on_demand,subscribed,AU,5,unknown,9223,26.0,304.99,0.469047,1485,18.79
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,subscribed,ZZ,1,direct,5407,150.19,247.32,0.812027,1605,35.7
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,not_subscribed,CA,3,unknown,3772,261.06,439.05,0.060255,208,111.62
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,on_demand,not_subscribed,CN,2,search,446,8.68,158.95,0.597213,189,2.04
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,not_subscribed,ZZ,7,direct,834,67.35,16.54,0.896121,116,3.72
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,not_subscribed,BR,1,direct,8641,242.88,198.45,0.909034,3249,240.78
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,subscribed,ZZ,4,search,4834,115.67,58.3,0.392149,4145,24.65
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,subscribed,ZA,7,referral,3131,267.98,290.19,0.262876,773,18.11
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,on_demand,subscribed,FR,5,search,4790,249.92,452.19,0.863765,709,127.82
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,subscribed,RU,3,unknown,4340,194.2,444.87,0.676724,1525,153.38
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,live,not_subscribed,ZZ,2,direct,9500,233.86,427.47,0.513769,7556,65.0
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,live,not_subscribed,ZA,1,search,2807,241.92,296.59,0.465807,351,207.27
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,live,not_subscribed,IN,9,search,3121,186.12,88.99,0.392865,612,13.87
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,live,subscribed,US,9,direct,1872,97.72,6.72,0.210497,373,18.29
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,live,subscribed,ZZ,7,direct,6854,14.25,115.45,0.854609,3238,4.25
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,live,subscribed,ZZ,5,search,5603,168.67,180.35,0.896502,4205,65.28
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,live,not_subscribed,BR,6,direct,6008,154.13,44.84,0.975695,2845,47.45
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,subscribed,ZA,3,search,9636,154.6,99.37,0.247111,8907,121.17
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,subscribed,AU,6,direct,3394,233.7,255.16,0.232206,1956,203.45
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,on_demand,not_subscribed,RU,7,search,9696,175.81,70.64,0.933473,2948,15.15
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,on_demand,subscribed,ZA,2,unknown,4199,61.14,206.95,0.660206,1624,13.72
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,live,not_subscribed,ZA,4,direct,1073,163.66,469.02,0.633027,739,19.75
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,live,not_subscribed,IN,2,search,7600,75.24,377.65,0.651006,3885,48.06
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,subscribed,ZZ,6,direct,9484,136.58,339.63,0.475317,4541,12.03
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,subscribed,CN,7,unknown,5541,286.4,570.67,0.105035,2598,232.75
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,live,not_subscribed,ZZ,9,search,1992,193.95,106.12,0.044255,838,93.61
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,subscribed,BR,2,search,5205,241.0,149.3,0.138381,4264,93.01
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,not_subscribed,BR,8,unknown,7440,231.15,516.02,0.635962,3211,48.8
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,live,not_subscribed,GB,5,direct,7321,197.73,250.15,0.153987,4782,93.19
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,on_demand,subscribed,GB,8,direct,7593,298.67,454.25,0.633839,2088,202.49
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,subscribed,ZZ,8,direct,5339,32.04,389.49,0.585306,3715,31.69
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,subscribed,AU,7,search,7859,247.08,57.96,0.487675,6284,196.24
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,on_demand,not_subscribed,ZA,9,unknown,2956,128.88,372.55,0.34819,1276,49.35
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,subscribed,US,4,unknown,2146,205.26,268.85,0.750561,1349,146.86
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,on_demand,not_subscribed,ZZ,3,unknown,5931,168.33,11.45,0.656006,1471,59.14
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,on_demand,not_subscribed,CN,3,direct,5069,15.02,10.02,0.66576,1521,14.34
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,live,not_subscribed,RU,4,referral,2035,172.16,383.11,0.399074,1199,58.28
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,on_demand,not_subscribed,ZZ,8,direct,2972,242.75,389.04,0.83315,1104,67.12
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,not_subscribed,BR,3,unknown,237,187.32,315.03,0.522743,126,115.8
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,live,not_subscribed,CN,8,search,3845,277.58,105.73,0.135519,400,124.72
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,not_subscribed,BR,3,search,6672,41.28,392.67,0.293108,2332,18.56
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,live,subscribed,US,5,direct,2814,280.3,200.07,0.612935,1747,43.44
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,live,not_subscribed,CN,7,unknown,5160,256.84,61.37,0.124877,4320,187.83
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,not_subscribed,GB,2,direct,4428,91.12,385.01,0.668506,3516,51.38
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,not_subscribed,AU,7,unknown,7126,29.04,593.78,0.158451,1728,6.49
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,subscribed,GB,3,referral,5565,272.38,88.45,0.422712,3922,25.71
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,on_demand,not_subscribed,CN,4,search,8593,83.19,124.36,0.737566,387,43.49
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,on_demand,subscribed,CN,4,unknown,7620,229.46,172.33,0.802449,2804,106.2
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,on_demand,not_subscribed,AU,6,direct,304,125.41,269.89,0.415117,209,101.72
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,on_demand,not_subscribed,ZZ,8,search,9427,289.85,101.0,0.674433,628,211.19
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,on_demand,subscribed,AU,6,unknown,2079,171.07,241.19,0.28263,772,60.2
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,subscribed,RU,3,unknown,2470,251.86,565.29,0.023277,2275,128.29
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,subscribed,CA,8,direct,4485,135.62,174.45,0.690179,3771,130.8
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,live,not_subscribed,CA,7,referral,5977,231.01,193.87,0.194798,468,198.48
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,live,subscribed,AU,6,unknown,6782,115.46,432.22,0.681703,1067,87.11
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,not_subscribed,FR,9,direct,4555,9.01,413.51,0.436392,4100,0.9
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,on_demand,subscribed,GB,2,referral,6652,239.53,275.92,0.601949,3769,100.05
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,not_subscribed,GB,2,referral,6401,285.5,540.02,0.867488,43,40.59
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,on_demand,subscribed,FR,2,direct,9883,76.18,572.54,0.294269,7915,64.51
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,subscribed,AU,5,direct,8263,9.94,264.32,0.68012,1366,7.07
